smiles,prompt,completion,chemdfm_text
CC(C)CC(=O)SC(C)C,What are the primary odors and sub-odors of this molecule: CC(C)CC(=O)SC(C)C?,"The primary odors present in this molecule are: Septic, Marshy, Fruity, Nature, Sulphur, Sulp, Green, Cabbage, Chemical, Hydrocar, Fragrant, Plants, Sickening. The sub-odors are: Green, Galbanum, Sulphurous.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)CC(=O)SC(C)C?
Assistant: The primary odors present in this molecule are: Septic, Marshy, Fruity, Nature, Sulphur, Sulp, Green, Cabbage, Chemical, Hydrocar, Fragrant, Plants, Sickening. The sub-odors are: Green, Galbanum, Sulphurous."
Cc1occc1SSSSc1ccoc1C,What are the primary odors and sub-odors of this molecule: Cc1occc1SSSSc1ccoc1C?,"The primary odors present in this molecule are: Septic, Food, Nature, Sulp, Hydrocar, Cabbage, Chemical, Marshy, Non-vegetarian, Sulphur, Sickening. The sub-odors are: Sulphurous, Meaty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: Cc1occc1SSSSc1ccoc1C?
Assistant: The primary odors present in this molecule are: Septic, Food, Nature, Sulp, Hydrocar, Cabbage, Chemical, Marshy, Non-vegetarian, Sulphur, Sickening. The sub-odors are: Sulphurous, Meaty."
C=CCCCCCCCCC(=O)OC,What are the primary odors and sub-odors of this molecule: C=CCCCCCCCCC(=O)OC?,"The primary odors present in this molecule are: Caramel, Earthy, Non-food items, Pungent, Fruity, Nature, Lemon, Mol, Woody, Non-citrus fruity, Waxy, Musty, Resinous, Microbial, Sharp, Fragrant, Floral, Beverage. The sub-odors are: Rose, Earthy, Fungal, Citrus, Honey, Floral, Waxy, Banana, Oily, Winey, Musty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CCCCCCCCCC(=O)OC?
Assistant: The primary odors present in this molecule are: Caramel, Earthy, Non-food items, Pungent, Fruity, Nature, Lemon, Mol, Woody, Non-citrus fruity, Waxy, Musty, Resinous, Microbial, Sharp, Fragrant, Floral, Beverage. The sub-odors are: Rose, Earthy, Fungal, Citrus, Honey, Floral, Waxy, Banana, Oily, Winey, Musty."
C=CCC(C)O,What are the primary odors and sub-odors of this molecule: C=CCC(C)O?,"The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CCC(C)O?
Assistant: The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity."
C=CCOC(=O)c1ccccc1,What are the primary odors and sub-odors of this molecule: C=CCOC(=O)c1ccccc1?,"The primary odors present in this molecule are: Fruity, Nature, Non-citrus fruity, Sweet, Fragrant, Floral. The sub-odors are: Cherry, Floral, Berry, Fruity, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CCOC(=O)c1ccccc1?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Non-citrus fruity, Sweet, Fragrant, Floral. The sub-odors are: Cherry, Floral, Berry, Fruity, Sweet."
CCCC(=O)C(=O)CCC,What are the primary odors and sub-odors of this molecule: CCCC(=O)C(=O)CCC?,"The primary odors present in this molecule are: Bakery, Caramel, Dairy. The sub-odors are: Buttery, Creamy.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCC(=O)C(=O)CCC?
Assistant: The primary odors present in this molecule are: Bakery, Caramel, Dairy. The sub-odors are: Buttery, Creamy."
CC1(C)CCCC2(O)C(C)(C)C3CCC12C3,What are the primary odors and sub-odors of this molecule: CC1(C)CCCC2(O)C(C)(C)C3CCC12C3?,"The primary odors present in this molecule are: Fruity, Balsamic, Woody, Green, Woody oriental, Resinous, Grassy, Fragrant, Plants. The sub-odors are: Woody, Balsamic, Green, Patchouli, Fir needle.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1(C)CCCC2(O)C(C)(C)C3CCC12C3?
Assistant: The primary odors present in this molecule are: Fruity, Balsamic, Woody, Green, Woody oriental, Resinous, Grassy, Fragrant, Plants. The sub-odors are: Woody, Balsamic, Green, Patchouli, Fir needle."
COC(=O)c1ccc(OC)cc1,What are the primary odors and sub-odors of this molecule: COC(=O)c1ccc(OC)cc1?,"The primary odors present in this molecule are: Caramel, Food, Dairy, Fruity, Aromatic, Chocolate, Vegetation, Woody, Minty, Resinous, Grassy, Sweet, Spices, Fragrant, Herbaceous. The sub-odors are: Woody, Spices, Chocolate, Herbal, Anisic, Creamy, Melon, Sweet, Vanilla.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: COC(=O)c1ccc(OC)cc1?
Assistant: The primary odors present in this molecule are: Caramel, Food, Dairy, Fruity, Aromatic, Chocolate, Vegetation, Woody, Minty, Resinous, Grassy, Sweet, Spices, Fragrant, Herbaceous. The sub-odors are: Woody, Spices, Chocolate, Herbal, Anisic, Creamy, Melon, Sweet, Vanilla."
CCCCC=CCO,What are the primary odors and sub-odors of this molecule: CCCCC=CCO?,"The primary odors present in this molecule are: Non-food items, Pungent, Fruity, Fuel, Nose Feel, Hydrocarbo, Foul, Green, Solvent, Chemical, Sharp, Hydrocar, Fragrant, Gas Station, Sickening. The sub-odors are: Green, Plastic, Pungent.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCC=CCO?
Assistant: The primary odors present in this molecule are: Non-food items, Pungent, Fruity, Fuel, Nose Feel, Hydrocarbo, Foul, Green, Solvent, Chemical, Sharp, Hydrocar, Fragrant, Gas Station, Sickening. The sub-odors are: Green, Plastic, Pungent."
O=C(O)CCc1ccccc1,What are the primary odors and sub-odors of this molecule: O=C(O)CCc1ccccc1?,"The primary odors present in this molecule are: Ambrosial, Nature, Balsamic, Sweet, Spices, Fragrant, Floral. The sub-odors are: Rose, Cinnamyl, Balsamic, Floral, Musk, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: O=C(O)CCc1ccccc1?
Assistant: The primary odors present in this molecule are: Ambrosial, Nature, Balsamic, Sweet, Spices, Fragrant, Floral. The sub-odors are: Rose, Cinnamyl, Balsamic, Floral, Musk, Sweet."
CC=Cc1ccc(OC)c(OC)c1,What are the primary odors and sub-odors of this molecule: CC=Cc1ccc(OC)c(OC)c1?,"The primary odors present in this molecule are: Food, Aromatic, Nature, Woody, Resinous, Grassy, Spices, Fragrant, Floral. The sub-odors are: Woody, Spices, Blossom, Carnation, Floral, Clove.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC=Cc1ccc(OC)c(OC)c1?
Assistant: The primary odors present in this molecule are: Food, Aromatic, Nature, Woody, Resinous, Grassy, Spices, Fragrant, Floral. The sub-odors are: Woody, Spices, Blossom, Carnation, Floral, Clove."
O=C1CCCCC1=O,What are the primary odors and sub-odors of this molecule: O=C1CCCCC1=O?,"The primary odors present in this molecule are: Caramel, Nutty, Non-vegetarian, Sweet, Fragrant, Plants. The sub-odors are: Nutty, Maple, Brothy, Sweet, Caramel.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: O=C1CCCCC1=O?
Assistant: The primary odors present in this molecule are: Caramel, Nutty, Non-vegetarian, Sweet, Fragrant, Plants. The sub-odors are: Nutty, Maple, Brothy, Sweet, Caramel."
COc1ccc(OC)c(C(C)(C)C)c1,What are the primary odors and sub-odors of this molecule: COc1ccc(OC)c(C(C)(C)C)c1?,"The primary odors present in this molecule are: Resinous, Grassy, Vegetation, Woody. The sub-odors are: Vetiver, Woody, Forest.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: COc1ccc(OC)c(C(C)(C)C)c1?
Assistant: The primary odors present in this molecule are: Resinous, Grassy, Vegetation, Woody. The sub-odors are: Vetiver, Woody, Forest."
CC(C)c1cccc(O)c(=O)c1,What are the primary odors and sub-odors of this molecule: CC(C)c1cccc(O)c(=O)c1?,"The primary odors present in this molecule are: Medicinal, Woody, Phenolic, Resinous, Grassy. The sub-odors are: Woody, Phenolic.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)c1cccc(O)c(=O)c1?
Assistant: The primary odors present in this molecule are: Medicinal, Woody, Phenolic, Resinous, Grassy. The sub-odors are: Woody, Phenolic."
CC(=O)OCCC(C)(C)S,What are the primary odors and sub-odors of this molecule: CC(=O)OCCC(C)(C)S?,"The primary odors present in this molecule are: Septic, Marshy, Fruity, Nature, Sulp, Green, Cabbage, Chemical, Sweet, Hydrocar, Fragrant, Sulphur, Sickening. The sub-odors are: Tropical, Green, Fruity, Sulphurous, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(=O)OCCC(C)(C)S?
Assistant: The primary odors present in this molecule are: Septic, Marshy, Fruity, Nature, Sulp, Green, Cabbage, Chemical, Sweet, Hydrocar, Fragrant, Sulphur, Sickening. The sub-odors are: Tropical, Green, Fruity, Sulphurous, Sweet."
CC(=O)OC12CCCC(C)(CCC3C1CC3(C)C)C2,What are the primary odors and sub-odors of this molecule: CC(=O)OC12CCCC(C)(CCC3C1CC3(C)C)C2?,"The primary odors present in this molecule are: Dry, Food, Earthy, Pungent, Fruity, Nature, Mol, Woody, Musty, Soft oriental, Grassy, Resinous, Mossy woods, Sharp, Spices, Fragrant, Sweet. The sub-odors are: Earthy, Woody, Spices, Dry, Amber, Fruity, Musty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(=O)OC12CCCC(C)(CCC3C1CC3(C)C)C2?
Assistant: The primary odors present in this molecule are: Dry, Food, Earthy, Pungent, Fruity, Nature, Mol, Woody, Musty, Soft oriental, Grassy, Resinous, Mossy woods, Sharp, Spices, Fragrant, Sweet. The sub-odors are: Earthy, Woody, Spices, Dry, Amber, Fruity, Musty."
CC1NC(C(C)C)SC(C)S1,What are the primary odors and sub-odors of this molecule: CC1NC(C(C)C)SC(C)S1?,"The primary odors present in this molecule are: Chocolate, Food, Nutty, Non-vegetarian. The sub-odors are: Peanut, Cocoa, Meaty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1NC(C(C)C)SC(C)S1?
Assistant: The primary odors present in this molecule are: Chocolate, Food, Nutty, Non-vegetarian. The sub-odors are: Peanut, Cocoa, Meaty."
CCC(=O)OCCOc1ccccc1,What are the primary odors and sub-odors of this molecule: CCC(=O)OCCOc1ccccc1?,"The primary odors present in this molecule are: Plants, Oriental, Fruity, Aromatic, Nature, Woody, Resinous, Grassy, Sweet, Fragrant, Herbaceous. The sub-odors are: Opoponax, Lavender, Hay, Fruity, Myrrh, Resin.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC(=O)OCCOc1ccccc1?
Assistant: The primary odors present in this molecule are: Plants, Oriental, Fruity, Aromatic, Nature, Woody, Resinous, Grassy, Sweet, Fragrant, Herbaceous. The sub-odors are: Opoponax, Lavender, Hay, Fruity, Myrrh, Resin."
CCC=CCCC(=O)OCC,What are the primary odors and sub-odors of this molecule: CCC=CCCC(=O)OCC?,"The primary odors present in this molecule are: Fruity, Nature, Green, Non-citrus fruity, Sweet, Fragrant. The sub-odors are: Apple, Tropical, Green, Fruity, Passion fruit, Papaya, Grape, Pineapple.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC=CCCC(=O)OCC?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Green, Non-citrus fruity, Sweet, Fragrant. The sub-odors are: Apple, Tropical, Green, Fruity, Passion fruit, Papaya, Grape, Pineapple."
C1CSCSC1,What are the primary odors and sub-odors of this molecule: C1CSCSC1?,"The primary odors present in this molecule are: Bakery, Alliaceous. The sub-odors are: Roasted, Alliaceous.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C1CSCSC1?
Assistant: The primary odors present in this molecule are: Bakery, Alliaceous. The sub-odors are: Roasted, Alliaceous."
CCCCCCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,What are the primary odors and sub-odors of this molecule: CCCCCCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1?,"The primary odors present in this molecule are: Resinous, Ambrosial, Grassy, Woody. The sub-odors are: Woody, Musk.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1?
Assistant: The primary odors present in this molecule are: Resinous, Ambrosial, Grassy, Woody. The sub-odors are: Woody, Musk."
CCc1cc2c(cc1C(C)=O)C(C)(C)CCC2(C)C,What are the primary odors and sub-odors of this molecule: CCc1cc2c(cc1C(C)=O)C(C)(C)CCC2(C)C?,"The primary odors present in this molecule are: Fragrant, Ambrosial, Plants, Sweet. The sub-odors are: Sweet, Ambrette, Musk.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCc1cc2c(cc1C(C)=O)C(C)(C)CCC2(C)C?
Assistant: The primary odors present in this molecule are: Fragrant, Ambrosial, Plants, Sweet. The sub-odors are: Sweet, Ambrette, Musk."
CCC(=O)OCC(C)C,What are the primary odors and sub-odors of this molecule: CCC(=O)OCC(C)C?,"The primary odors present in this molecule are: Pungent, Fruity, Nature, Nose Feel, Foul, Green, Non-citrus fruity, Chemical, Estery, Sharp, Hydrocar, Fragrant, Sweet, Floral, Beverage, Sickening. The sub-odors are: Sweet, Ether, Tropical, Green, Floral, Pungent, Estery, Fruity, Banana, Rummy, Tutty-Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC(=O)OCC(C)C?
Assistant: The primary odors present in this molecule are: Pungent, Fruity, Nature, Nose Feel, Foul, Green, Non-citrus fruity, Chemical, Estery, Sharp, Hydrocar, Fragrant, Sweet, Floral, Beverage, Sickening. The sub-odors are: Sweet, Ether, Tropical, Green, Floral, Pungent, Estery, Fruity, Banana, Rummy, Tutty-Fruity."
CC(C)=CC(=O)OC(C)C,What are the primary odors and sub-odors of this molecule: CC(C)=CC(=O)OC(C)C?,"The primary odors present in this molecule are: Food, Fruity, Lemon, Green, Minty, Sweet, Spices, Fragrant. The sub-odors are: Spices, Green, Cool, Vegetable, Sweet, Minty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)=CC(=O)OC(C)C?
Assistant: The primary odors present in this molecule are: Food, Fruity, Lemon, Green, Minty, Sweet, Spices, Fragrant. The sub-odors are: Spices, Green, Cool, Vegetable, Sweet, Minty."
CCCCC1CCCC(=O)O1,What are the primary odors and sub-odors of this molecule: CCCCC1CCCC(=O)O1?,"The primary odors present in this molecule are: Caramel, Food, Non-food items, Dairy, Fruity, Non-vegetarian, Nutty, Sweet, Fragrant, Dry fruit, Bakery, Beverage. The sub-odors are: Sweet, Apricot, Nutty, Meaty, Milky, Buttery, Creamy, Oily, Winey.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCC1CCCC(=O)O1?
Assistant: The primary odors present in this molecule are: Caramel, Food, Non-food items, Dairy, Fruity, Non-vegetarian, Nutty, Sweet, Fragrant, Dry fruit, Bakery, Beverage. The sub-odors are: Sweet, Apricot, Nutty, Meaty, Milky, Buttery, Creamy, Oily, Winey."
CCCCCCCCCCOCC=O,What are the primary odors and sub-odors of this molecule: CCCCCCCCCCOCC=O?,"The primary odors present in this molecule are: Fragrant, Floral, Waxy. The sub-odors are: Rose, Waxy.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCCCOCC=O?
Assistant: The primary odors present in this molecule are: Fragrant, Floral, Waxy. The sub-odors are: Rose, Waxy."
CC(C)=CCC=C(C)C1CC=C(C)CC1,What are the primary odors and sub-odors of this molecule: CC(C)=CCC=C(C)C1CC=C(C)CC1?,"The primary odors present in this molecule are: Food, Nature, Balsamic, Spices, Fragrant, Floral. The sub-odors are: Balsamic, Spices, Floral.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)=CCC=C(C)C1CC=C(C)CC1?
Assistant: The primary odors present in this molecule are: Food, Nature, Balsamic, Spices, Fragrant, Floral. The sub-odors are: Balsamic, Spices, Floral."
C1CSCS1,What are the primary odors and sub-odors of this molecule: C1CSCS1?,"The primary odors present in this molecule are: Septic, Marshy, Vegetables, Nature, Cooked, Sulp, Cabbage, Chemical, Alliaceous, Sweet, Hydrocar, Fragrant, Sulphur, Sickening. The sub-odors are: Sulphurous, Sweet, Onion, Cooked.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C1CSCS1?
Assistant: The primary odors present in this molecule are: Septic, Marshy, Vegetables, Nature, Cooked, Sulp, Cabbage, Chemical, Alliaceous, Sweet, Hydrocar, Fragrant, Sulphur, Sickening. The sub-odors are: Sulphurous, Sweet, Onion, Cooked."
CC(C)c1ccc(C=O)cc1,What are the primary odors and sub-odors of this molecule: CC(C)c1ccc(C=O)cc1?,"The primary odors present in this molecule are: Vegetables, Fragrant, Sickening, Food, Fruity, Lemon, Non-food items, Pungent, Vegetation, Aromatic, Nose Feel, Foul, Resinous, Spices, Herbaceous, Woody, Green, Grassy, Sharp. The sub-odors are: Woody, Spices, Green, Cucumber, Herbal, Pungent, Cumin, Oily, Grassy(Green, Sharp), Acid, Sharp.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)c1ccc(C=O)cc1?
Assistant: The primary odors present in this molecule are: Vegetables, Fragrant, Sickening, Food, Fruity, Lemon, Non-food items, Pungent, Vegetation, Aromatic, Nose Feel, Foul, Resinous, Spices, Herbaceous, Woody, Green, Grassy, Sharp. The sub-odors are: Woody, Spices, Green, Cucumber, Herbal, Pungent, Cumin, Oily, Grassy(Green, Sharp), Acid, Sharp."
CCC1OCC2(CC=CCC2)CO1,What are the primary odors and sub-odors of this molecule: CCC1OCC2(CC=CCC2)CO1?,"The primary odors present in this molecule are: Vegetation, Fruity, Aromatic, Nature, Woody, Nutty, Resinous, Sweet, Fragrant, Floral, Herbaceous. The sub-odors are: Rose, Nutty, Herbal, Floral, Fruity, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC1OCC2(CC=CCC2)CO1?
Assistant: The primary odors present in this molecule are: Vegetation, Fruity, Aromatic, Nature, Woody, Nutty, Resinous, Sweet, Fragrant, Floral, Herbaceous. The sub-odors are: Rose, Nutty, Herbal, Floral, Fruity, Sweet."
CC1(C)CCCC2=C1CC(C=O)CC2,What are the primary odors and sub-odors of this molecule: CC1(C)CCCC2=C1CC(C=O)CC2?,"The primary odors present in this molecule are: Chlorinous, Nature, Balsamic, Clean, Water, Fragrant, Floral, Ozonou. The sub-odors are: Muguet, Marine, Ozone, Balsamic, Floral, Clean.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1(C)CCCC2=C1CC(C=O)CC2?
Assistant: The primary odors present in this molecule are: Chlorinous, Nature, Balsamic, Clean, Water, Fragrant, Floral, Ozonou. The sub-odors are: Muguet, Marine, Ozone, Balsamic, Floral, Clean."
CSC(C)(C)CC(C)=O,What are the primary odors and sub-odors of this molecule: CSC(C)(C)CC(C)=O?,"The primary odors present in this molecule are: Septic, Mol, Musty, Chemical, Fragrant, Sickening, Earthy, Fruity, Sulp, Hydrocar, Pungent, Vegetation, Nose Feel, Foul, Resinous, Sulphur, Nature, Green, Woody, Metallic, Cabbage, Sharp, Sweet, Marshy. The sub-odors are: Earthy, Metallic, Tropical, Green, Root, Moldy, Fermented, Sulphurous, Fruity, Musty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CSC(C)(C)CC(C)=O?
Assistant: The primary odors present in this molecule are: Septic, Mol, Musty, Chemical, Fragrant, Sickening, Earthy, Fruity, Sulp, Hydrocar, Pungent, Vegetation, Nose Feel, Foul, Resinous, Sulphur, Nature, Green, Woody, Metallic, Cabbage, Sharp, Sweet, Marshy. The sub-odors are: Earthy, Metallic, Tropical, Green, Root, Moldy, Fermented, Sulphurous, Fruity, Musty."
